BASE_YEAR,BASE_MONTH,MANAGE_CODE_NAME,CLASS_NO_NAME,AGE_DC,VALUE
2019,3,부산기장도서관,사회과학,10,51
2019,3,부산기장도서관,사회과학,100,5
2019,3,부산기장도서관,사회과학,20,86
2019,3,부산기장도서관,사회과학,30,48
2019,3,부산기장도서관,사회과학,40,155
2019,3,부산기장도서관,사회과학,50,285
2019,3,부산기장도서관,사회과학,60,71
2019,3,부산기장도서관,사회과학,70,33
2019,3,부산기장도서관,사회과학,80,5
2019,3,부산기장도서관,사회과학,90,13
2019,3,부산기장도서관,언어,10,19
2019,3,부산기장도서관,언어,20,38
2019,3,부산기장도서관,언어,30,10
2019,3,부산기장도서관,언어,40,46
2019,3,부산기장도서관,언어,50,135
2019,3,부산기장도서관,언어,60,17
2019,3,부산기장도서관,언어,70,29
2019,3,부산기장도서관,언어,80,6
2019,3,부산기장도서관,역사,10,36
2019,3,부산기장도서관,역사,20,69
2019,3,부산기장도서관,역사,30,27
2019,3,부산기장도서관,역사,40,42
2019,3,부산기장도서관,역사,50,164
2019,3,부산기장도서관,역사,60,59
2019,3,부산기장도서관,역사,70,41
2019,3,부산기장도서관,역사,80,4
2019,3,부산기장도서관,예술,10,20
2019,3,부산기장도서관,예술,20,27
2019,3,부산기장도서관,예술,30,32
2019,3,부산기장도서관,예술,40,43
2019,3,부산기장도서관,예술,50,69
2019,3,부산기장도서관,예술,60,29
2019,3,부산기장도서관,예술,70,8
2019,3,부산기장도서관,예술,90,7
2019,3,부산기장도서관,자연과학,10,88
2019,3,부산기장도서관,자연과학,20,133
2019,3,부산기장도서관,자연과학,30,9
2019,3,부산기장도서관,자연과학,40,77
2019,3,부산기장도서관,자연과학,50,157
2019,3,부산기장도서관,자연과학,60,38
2019,3,부산기장도서관,자연과학,70,40
2019,3,부산기장도서관,자연과학,80,7
2019,3,부산기장도서관,종교,10,20
2019,3,부산기장도서관,종교,20,12
2019,3,부산기장도서관,종교,30,7
2019,3,부산기장도서관,종교,40,5
2019,3,부산기장도서관,종교,50,43
2019,3,부산기장도서관,종교,60,22
2019,3,부산기장도서관,종교,70,9
2019,3,부산기장도서관,종교,80,9
2019,3,부산기장도서관,철학,10,11
2019,3,부산기장도서관,철학,100,1
2019,3,부산기장도서관,철학,20,28
2019,3,부산기장도서관,철학,30,45
2019,3,부산기장도서관,철학,40,57
2019,3,부산기장도서관,철학,50,91
2019,3,부산기장도서관,철학,60,39
2019,3,부산기장도서관,철학,70,43
2019,3,부산기장도서관,철학,80,2
2019,3,부산기장도서관,철학,90,1
2019,3,부산기장도서관,총류,10,22
2019,3,부산기장도서관,총류,20,38
2019,3,부산기장도서관,총류,30,20
2019,3,부산기장도서관,총류,40,39
2019,3,부산기장도서관,총류,50,74
2019,3,부산기장도서관,총류,60,45
2019,3,부산기장도서관,총류,70,8
2019,3,부산기장도서관,총류,80,6
2019,3,부산기장도서관,총류,90,2
2019,3,부산남구도서관,기술과학,10,96
2019,3,부산남구도서관,기술과학,100,13
2019,3,부산남구도서관,기술과학,20,124
2019,3,부산남구도서관,기술과학,30,55
2019,3,부산남구도서관,기술과학,40,248
2019,3,부산남구도서관,기술과학,50,415
2019,3,부산남구도서관,기술과학,60,146
2019,3,부산남구도서관,기술과학,70,35
2019,3,부산남구도서관,기술과학,80,13
2019,3,부산남구도서관,기술과학,90,2
2019,3,부산남구도서관,문학,10,2178
2019,3,부산남구도서관,문학,100,278
2019,3,부산남구도서관,문학,20,1625
2019,3,부산남구도서관,문학,30,377
2019,3,부산남구도서관,문학,40,1487
2019,3,부산남구도서관,문학,50,2736
2019,3,부산남구도서관,문학,60,611
2019,3,부산남구도서관,문학,70,384
2019,3,부산남구도서관,문학,80,100
2019,3,부산남구도서관,문학,90,23
2019,3,부산남구도서관,사회과학,10,425
2019,3,부산남구도서관,사회과학,100,75
2019,3,부산남구도서관,사회과학,20,343
2019,3,부산남구도서관,사회과학,30,167
2019,3,부산남구도서관,사회과학,40,557
2019,3,부산남구도서관,사회과학,50,944
2019,3,부산남구도서관,사회과학,60,211
2019,3,부산남구도서관,사회과학,70,76
2019,3,부산남구도서관,사회과학,80,29
2019,3,부산남구도서관,언어,10,347
2019,3,부산남구도서관,언어,100,13
2019,3,부산남구도서관,언어,20,319
2019,3,부산남구도서관,언어,30,35
2019,3,부산남구도서관,언어,40,194
2019,3,부산남구도서관,언어,50,508
2019,3,부산남구도서관,언어,60,33
2019,3,부산남구도서관,언어,70,26
2019,3,부산남구도서관,언어,80,15
2019,3,부산남구도서관,역사,10,216
2019,3,부산남구도서관,역사,100,31
2019,3,부산남구도서관,역사,20,351
2019,3,부산남구도서관,역사,30,80
2019,3,부산남구도서관,역사,40,225
2019,3,부산남구도서관,역사,50,610
2019,3,부산남구도서관,역사,60,130
2019,3,부산남구도서관,역사,70,86
2019,3,부산남구도서관,역사,80,11
2019,3,부산남구도서관,예술,10,87
2019,3,부산남구도서관,예술,100,13
2019,3,부산남구도서관,예술,20,110
2019,3,부산남구도서관,예술,30,29
2019,3,부산남구도서관,예술,40,95
2019,3,부산남구도서관,예술,50,190
2019,3,부산남구도서관,예술,60,57
2019,3,부산남구도서관,예술,70,14
2019,3,부산남구도서관,예술,80,2
2019,3,부산남구도서관,자연과학,10,472
2019,3,부산남구도서관,자연과학,100,74
2019,3,부산남구도서관,자연과학,20,442
2019,3,부산남구도서관,자연과학,30,31
2019,3,부산남구도서관,자연과학,40,333
2019,3,부산남구도서관,자연과학,50,660
2019,3,부산남구도서관,자연과학,60,54
2019,3,부산남구도서관,자연과학,70,17
2019,3,부산남구도서관,자연과학,80,22
2019,3,부산남구도서관,자연과학,90,1
2019,3,부산남구도서관,종교,10,17
2019,3,부산남구도서관,종교,100,3
2019,3,부산남구도서관,종교,20,38
2019,3,부산남구도서관,종교,30,6
2019,3,부산남구도서관,종교,40,60
2019,3,부산남구도서관,종교,50,53
2019,3,부산남구도서관,종교,60,26
2019,3,부산남구도서관,종교,70,23
2019,3,부산남구도서관,종교,80,2
2019,3,부산남구도서관,철학,10,64
2019,3,부산남구도서관,철학,100,15
2019,3,부산남구도서관,철학,20,141
2019,3,부산남구도서관,철학,30,88
2019,3,부산남구도서관,철학,40,117
2019,3,부산남구도서관,철학,50,290
2019,3,부산남구도서관,철학,60,99
2019,3,부산남구도서관,철학,70,47
2019,3,부산남구도서관,철학,80,14
2019,3,부산남구도서관,총류,10,56
2019,3,부산남구도서관,총류,100,6
2019,3,부산남구도서관,총류,20,89
2019,3,부산남구도서관,총류,30,58
2019,3,부산남구도서관,총류,40,82
2019,3,부산남구도서관,총류,50,202
2019,3,부산남구도서관,총류,60,58
2019,3,부산남구도서관,총류,70,18
2019,3,부산남구도서관,총류,80,1
2019,3,부산남구도서관,총류,90,1
2019,3,부전도서관,기술과학,10,10
2019,3,부전도서관,기술과학,20,29
2019,3,부전도서관,기술과학,30,148
2019,3,부전도서관,기술과학,40,258
2019,3,부전도서관,기술과학,50,313
2019,3,부전도서관,기술과학,60,99
2019,3,부전도서관,기술과학,70,90
2019,3,부전도서관,기술과학,80,26
2019,3,부전도서관,문학,10,209
2019,3,부전도서관,문학,100,98
2019,3,부전도서관,문학,20,355
2019,3,부전도서관,문학,30,590
2019,3,부전도서관,문학,40,865
2019,3,부전도서관,문학,50,1177
2019,3,부전도서관,문학,60,585
2019,3,부전도서관,문학,70,419
2019,3,부전도서관,문학,80,275
2019,3,부전도서관,문학,90,33
2019,3,부전도서관,사회과학,10,36
2019,3,부전도서관,사회과학,100,11
2019,3,부전도서관,사회과학,20,75
2019,3,부전도서관,사회과학,30,253
2019,3,부전도서관,사회과학,40,393
2019,3,부전도서관,사회과학,50,342
2019,3,부전도서관,사회과학,60,271
2019,3,부전도서관,사회과학,70,85
2019,3,부전도서관,사회과학,80,19
2019,3,부전도서관,사회과학,90,1
2019,3,부전도서관,언어,10,18
2019,3,부전도서관,언어,100,1
2019,3,부전도서관,언어,20,21
2019,3,부전도서관,언어,30,66
2019,3,부전도서관,언어,40,114
2019,3,부전도서관,언어,50,113
2019,3,부전도서관,언어,60,29
2019,3,부전도서관,언어,70,31
2019,3,부전도서관,언어,80,3
2019,3,부전도서관,언어,90,6
2019,3,부전도서관,역사,10,12
2019,3,부전도서관,역사,100,2
2019,3,부전도서관,역사,20,43
2019,3,부전도서관,역사,30,100
2019,3,부전도서관,역사,40,148
2019,3,부전도서관,역사,50,231
2019,3,부전도서관,역사,60,74
2019,3,부전도서관,역사,70,58
2019,3,부전도서관,역사,80,15
2019,3,부전도서관,예술,10,8
2019,3,부전도서관,예술,100,1
2019,3,부전도서관,예술,20,12
2019,3,부전도서관,예술,30,85
2019,3,부전도서관,예술,40,124
2019,3,부전도서관,예술,50,82
2019,3,부전도서관,예술,60,39
2019,3,부전도서관,예술,70,41
2019,3,부전도서관,예술,80,9
2019,3,부전도서관,자연과학,10,67
2019,3,부전도서관,자연과학,100,6
2019,3,부전도서관,자연과학,20,88
2019,3,부전도서관,자연과학,30,36
2019,3,부전도서관,자연과학,40,57
2019,3,부전도서관,자연과학,50,198
2019,3,부전도서관,자연과학,60,30
2019,3,부전도서관,자연과학,70,7
2019,3,부전도서관,자연과학,80,10
2019,3,부전도서관,자연과학,90,5
2019,3,부전도서관,종교,10,4
2019,3,부전도서관,종교,100,3
2019,3,부전도서관,종교,20,3
2019,3,부전도서관,종교,30,16
2019,3,부전도서관,종교,40,28
2019,3,부전도서관,종교,50,59
2019,3,부전도서관,종교,60,38
2019,3,부전도서관,종교,70,48
2019,3,부전도서관,종교,80,27
2019,3,부전도서관,종교,90,2
2019,3,부전도서관,철학,10,6
2019,3,부전도서관,철학,100,22
2019,3,부전도서관,철학,20,28
2019,3,부전도서관,철학,30,158
2019,3,부전도서관,철학,40,164
2019,3,부전도서관,철학,50,196
2019,3,부전도서관,철학,60,63
2019,3,부전도서관,철학,70,50
2019,3,부전도서관,철학,80,31
2019,3,부전도서관,총류,10,10
2019,3,부전도서관,총류,100,17
2019,3,부전도서관,총류,20,17
2019,3,부전도서관,총류,30,44
2019,3,부전도서관,총류,40,108
2019,3,부전도서관,총류,50,106
2019,3,부전도서관,총류,60,35
2019,3,부전도서관,총류,70,24
2019,3,부전도서관,총류,80,3
2019,3,사상도서관,기술과학,10,37
2019,3,사상도서관,기술과학,100,2
2019,3,사상도서관,기술과학,20,62
2019,3,사상도서관,기술과학,30,20
2019,3,사상도서관,기술과학,40,144
2019,3,사상도서관,기술과학,50,198
2019,3,사상도서관,기술과학,60,63
2019,3,사상도서관,기술과학,70,16
2019,3,사상도서관,기술과학,80,5
2019,3,사상도서관,문학,10,544
2019,3,사상도서관,문학,100,6
2019,3,사상도서관,문학,20,571
2019,3,사상도서관,문학,30,233
2019,3,사상도서관,문학,40,917
2019,3,사상도서관,문학,50,1367
2019,3,사상도서관,문학,60,317
2019,3,사상도서관,문학,70,230
2019,3,사상도서관,문학,80,60
2019,3,사상도서관,문학,90,1
2019,3,사상도서관,사회과학,10,98
2019,3,사상도서관,사회과학,100,1
2019,3,사상도서관,사회과학,20,132
2019,3,사상도서관,사회과학,30,71
2019,3,사상도서관,사회과학,40,219
2019,3,사상도서관,사회과학,50,388
2019,3,사상도서관,사회과학,60,79
2019,3,사상도서관,사회과학,70,24
2019,3,사상도서관,사회과학,80,23
2019,3,사상도서관,사회과학,90,1
2019,3,사상도서관,언어,10,44
2019,3,사상도서관,언어,100,1
2019,3,사상도서관,언어,20,81
2019,3,사상도서관,언어,30,8
2019,3,사상도서관,언어,40,51
2019,3,사상도서관,언어,50,142
2019,3,사상도서관,언어,60,27
2019,3,사상도서관,언어,70,10
2019,3,사상도서관,언어,80,2
2019,3,사상도서관,언어,90,1
2019,3,사상도서관,역사,10,103
2019,3,사상도서관,역사,100,1
2019,3,사상도서관,역사,20,183
2019,3,사상도서관,역사,30,26
2019,3,사상도서관,역사,40,159
2019,3,사상도서관,역사,50,259
2019,3,사상도서관,역사,60,83
2019,3,사상도서관,역사,70,15
2019,3,사상도서관,역사,80,17
2019,3,사상도서관,예술,10,37
2019,3,사상도서관,예술,100,1
2019,3,사상도서관,예술,20,40
2019,3,사상도서관,예술,30,27
2019,3,사상도서관,예술,40,47
2019,3,사상도서관,예술,50,70
2019,3,사상도서관,예술,60,21
2019,3,사상도서관,예술,70,12
2019,3,사상도서관,예술,80,1
2019,3,사상도서관,자연과학,10,140
2019,3,사상도서관,자연과학,20,205
2019,3,사상도서관,자연과학,30,6
2019,3,사상도서관,자연과학,40,228
2019,3,사상도서관,자연과학,50,319
2019,3,사상도서관,자연과학,60,36
2019,3,사상도서관,자연과학,70,17
2019,3,사상도서관,종교,10,6
2019,3,사상도서관,종교,100,1
2019,3,사상도서관,종교,20,37
2019,3,사상도서관,종교,30,6
2019,3,사상도서관,종교,40,24
2019,3,사상도서관,종교,50,35
2019,3,사상도서관,종교,60,20
2019,3,사상도서관,종교,70,3
2019,3,사상도서관,종교,80,2
2019,3,사상도서관,철학,10,53
2019,3,사상도서관,철학,100,1
2019,3,사상도서관,철학,20,77
2019,3,사상도서관,철학,30,34
2019,3,사상도서관,철학,40,78
2019,3,사상도서관,철학,50,89
2019,3,사상도서관,철학,60,52
2019,3,사상도서관,철학,70,16
2019,3,사상도서관,철학,80,2
2019,3,사상도서관,총류,10,17
2019,3,사상도서관,총류,100,1
2019,3,사상도서관,총류,20,29
2019,3,사상도서관,총류,30,28
2019,3,사상도서관,총류,40,41
2019,3,사상도서관,총류,50,75
2019,3,사상도서관,총류,60,21
2019,3,사상도서관,총류,70,3
2019,3,사하도서관,기술과학,10,16
2019,3,사하도서관,기술과학,20,41
2019,3,사하도서관,기술과학,30,42
2019,3,사하도서관,기술과학,40,111
2019,3,사하도서관,기술과학,50,166
2019,3,사하도서관,기술과학,60,127
2019,3,사하도서관,기술과학,70,31
2019,3,사하도서관,기술과학,80,25
2019,3,사하도서관,문학,10,254
2019,3,사하도서관,문학,20,374
2019,3,사하도서관,문학,30,198
2019,3,사하도서관,문학,40,470
2019,3,사하도서관,문학,50,730
2019,3,사하도서관,문학,60,372
2019,3,사하도서관,문학,70,218
2019,3,사하도서관,문학,80,83
2019,3,사하도서관,사회과학,10,40
2019,3,사하도서관,사회과학,20,85
2019,3,사하도서관,사회과학,30,93
2019,3,사하도서관,사회과학,40,150
2019,3,사하도서관,사회과학,50,260
2019,3,사하도서관,사회과학,60,172
2019,3,사하도서관,사회과학,70,65
2019,3,사하도서관,사회과학,80,15
2019,3,사하도서관,언어,10,32
2019,3,사하도서관,언어,20,45
2019,3,사하도서관,언어,30,22
2019,3,사하도서관,언어,40,59
2019,3,사하도서관,언어,50,117
2019,3,사하도서관,언어,60,39
2019,3,사하도서관,언어,70,38
2019,3,사하도서관,언어,80,4
2019,3,사하도서관,역사,10,32
2019,3,사하도서관,역사,20,57
2019,3,사하도서관,역사,30,21
2019,3,사하도서관,역사,40,101
2019,3,사하도서관,역사,50,143
2019,3,사하도서관,역사,60,93
2019,3,사하도서관,역사,70,37
2019,3,사하도서관,역사,80,9
2019,3,사하도서관,예술,10,21
2019,3,사하도서관,예술,20,23
